,학년,학기,낱말,빈도수,품사
24888,4,1,경사진,1,Verb
24889,4,1,언덕,1,Noun
24890,4,1,오를,1,Verb
24891,4,1,뻐,1,Noun
24892,4,1,어질어질,1,Adverb
24893,4,1,현기증,1,Noun
24894,4,1,질러,1,Verb
24895,4,1,차서,1,Noun
24896,4,1,달리겠어,1,Verb
24897,4,1,해야겠다고,1,Verb
24898,4,1,환호,1,Noun
24899,4,1,힘내요,1,Verb
24900,4,1,떨어진,1,Verb
24901,4,1,달려오,1,Verb
24902,4,1,보내는,1,Verb
24903,4,1,차오르고,1,Verb
24904,4,1,오듯,1,Verb
24905,4,1,흘렀지만,1,Verb
24906,4,1,뛰기로,1,Verb
24907,4,1,훅훅,1,Noun
24908,4,1,몰아,1,Verb
24909,4,1,솟았다,1,Verb
24910,4,1,가라앉기,1,Verb
24911,4,1,기다렸습니다,1,Verb
24912,4,1,남기지,1,Verb
24913,4,1,기다린,1,Verb
24914,4,1,돌아온,1,Verb
24915,4,1,달려오던,1,Verb
24916,4,1,말았,1,Verb
24917,4,1,대견했습니다,1,Adjective
24918,4,1,문틈,1,Noun
24919,4,1,신음,1,Noun
24920,4,1,약한데,1,Adjective
24921,4,1,뛰다니,1,Verb
24922,4,1,되겠어요,1,Verb
24923,4,1,알았습니다,1,Verb
24924,4,1,안타까웠어,1,Adjective
24925,4,1,나타내려고,1,Verb
24926,4,1,주르륵,1,Noun
24927,4,1,흘렀습니다,1,Verb
24928,4,1,고스,1,Noun
24929,4,1,흘린,1,Verb
24930,4,1,힘겨울,1,Adjective
24931,4,1,검다,1,Adjective
24932,4,1,위기철,1,Noun
24933,4,1,안미영,1,Noun
24934,4,1,닦으러,1,Verb
24935,4,1,봤어요,1,Verb
24936,4,1,수돗물,1,Noun
24937,4,1,잠갔어요,1,Verb
24938,4,1,데려갔어,1,Verb
24939,4,1,찾으면,1,Verb
24940,4,1,접으며,1,Verb
24941,4,1,그야,1,Noun
24942,4,1,커졌어요,1,Verb
24943,4,1,중요하니,1,Adjective
24944,4,1,중요하,1,Adjective
24945,4,1,빙글빙글,1,Adverb
24946,4,1,개야,1,Verb
24947,4,1,찾아봐,1,Verb
24948,4,1,드려,1,Verb
24949,4,1,빙긋,1,Noun
24950,4,1,따졌어요,1,Verb
24951,4,1,믿어,1,Verb
24952,4,1,비아,1,Noun
24953,4,1,냥거렸어,1,Noun
24954,4,1,킁킁,1,Adverb
24955,4,1,맡았어요,1,Verb
24956,4,1,고소하고,1,Adjective
24957,4,1,달콤하고,1,Adjective
24958,4,1,났거든요,1,Verb
24959,4,1,찾으니까,1,Verb
24960,4,1,뿅,1,Adverb
24961,4,1,세수,1,Noun
24962,4,1,봤지만,1,Verb
24963,4,1,데려갔어요,1,Verb
24964,4,1,따라와요,1,Verb
24965,4,1,굴렀어요,1,Verb
24966,4,1,봐서도,1,Verb
24967,4,1,사라졌나요,1,Verb
24968,4,1,디론,1,Noun
24969,4,1,데려간다,1,Verb
24970,4,1,맡고,1,Verb
24971,4,1,맞는지,1,Verb
24972,4,1,라다,1,Noun
24973,4,1,벌어진다,1,Verb
24974,4,1,연결하면,1,Adjective
24975,4,1,생긴다,1,Verb
24976,4,1,전우치전,1,Noun
24977,4,1,영경,1,Noun
24978,4,1,도사,1,Noun
24979,4,1,살았단다,1,Verb
24980,4,1,보았지,1,Verb
24981,4,1,어허,1,Exclamation
24982,4,1,살펴보리라,1,Verb
24983,4,1,오두막,1,Noun
24984,4,1,돌아가시고,1,Verb
24985,4,1,굶주려,1,Verb
24986,4,1,쓰러져,1,Verb
24987,4,1,있었단다,1,Adjective
24988,4,1,있도,1,Adjective
24989,4,1,대어,1,Verb
24990,4,1,소매,1,Noun
24991,4,1,건네주며,1,Verb
24992,4,1,부르시오,1,Verb
24993,4,1,첫날,1,Noun
24994,4,1,그럭저럭,1,Adverb
24995,4,1,고살,1,Noun
24996,4,1,이외,1,Noun
24997,4,1,신데,1,Verb
24998,4,1,도와주십니까,1,Verb
24999,4,1,전우,1,Noun
25000,4,1,치올시다,1,Verb
25001,4,1,심하,1,Adjective
25002,4,1,달랑,1,Noun
25003,4,1,그려져,1,Verb
25004,4,1,있더래,1,Adjective
25005,4,1,불렀더니,1,Verb
25006,4,1,창고,1,Noun
25007,4,1,정수리,1,Noun
25008,4,1,시큰시큰,1,Adverb
25009,4,1,무르팍,1,Noun
25010,4,1,신욱신,1,Noun
25011,4,1,저리저리했어,1,Adjective
25012,4,1,다오,1,Noun
25013,4,1,집어다,1,Verb
25014,4,1,편안하게,1,Adjective
25015,4,1,드렸지,1,Verb
25016,4,1,얻어다가,1,Verb
25017,4,1,효도,1,Noun
25018,4,1,행복했단다,1,Adjective
25019,4,1,아이구,1,Exclamation
25020,4,1,메,1,Noun
25021,4,1,야야,1,Noun
25022,4,1,조구,1,Noun
25023,4,1,어데,1,Noun
25024,4,1,났노,1,Verb
25025,4,1,맛있대,1,Adjective
25026,4,1,쩝쩝,1,Adverb
25027,4,1,쩝,1,Adverb
25028,4,1,참조,1,Noun
25029,4,1,참조기,1,Noun
25030,4,1,나갔다가,1,Verb
25031,4,1,쑥덕쑥덕,1,Adverb
25032,4,1,맹,1,Noun
25033,4,1,어찌어찌,1,Adverb
25034,4,1,팍삭,1,Adverb
25035,4,1,망해,1,Adjective
25036,4,1,가지고는,1,Verb
25037,4,1,치우려고,1,Verb
25038,4,1,내놓았,1,Verb
25039,4,1,마지기,1,Noun
25040,4,1,단돈,1,Noun
25041,4,1,라우,1,Noun
25042,4,1,경은,1,Noun
25043,4,1,골똘골똘,1,Noun
25044,4,1,잠겼어,1,Verb
25045,4,1,색시,1,Noun
25046,4,1,국도,1,Noun
25047,4,1,그리니,1,Verb
25048,4,1,타서,1,Verb
25049,4,1,가량,1,Noun
25050,4,1,거두어들일,1,Verb
25051,4,1,심하시오,1,Adjective
25052,4,1,숨소리,1,Noun
25053,4,1,들릴만큼,1,Verb
25054,4,1,조용했어요,1,Adjective
25055,4,1,아는대로,1,Verb
25056,4,1,않았을,1,Verb
25057,4,1,보았어,1,Verb
25058,4,1,있는대로,1,Adjective
25059,4,1,오세요,1,Verb
25060,4,1,얻게,1,Verb
25061,4,1,원하는대로,1,Adjective
25062,4,1,주겠습니다,1,Verb
25063,4,1,구경만,1,Noun
25064,4,1,뿐이었어요,1,Adjective
25065,4,1,어려웠던,1,Adjective
25066,4,1,지저분합니다,1,Adjective
25067,4,1,끗,1,Noun
25068,4,1,봤,1,Verb
25069,4,1,제로,1,Noun
25070,4,1,넘는,1,Verb
25071,4,1,하시,1,Verb
25072,4,1,만들었으면,1,Verb
25073,4,1,조심하면,1,Verb
25074,4,1,이정수,1,Noun
25075,4,1,강력히,1,Adjective
25076,4,1,규제,1,Noun
25077,4,1,기보,1,Noun
25078,4,1,했으므로,1,Verb
25079,4,1,채택,1,Noun
25080,4,1,않겠습니다,1,Verb
25081,4,1,정하나,1,Noun
25082,4,1,찾아봐야,1,Verb
25083,4,1,들면,1,Verb
25084,4,1,일어나자,1,Verb
25085,4,1,점심밥,1,Noun
25086,4,1,공통,1,Noun
25087,4,1,없을까,1,Adjective
25088,4,1,문고,1,Noun
25089,4,1,레기,1,Noun
25090,4,1,플,1,Exclamation
25091,4,1,지냅시다,1,Verb
25092,4,1,일어나며,1,Noun
25093,4,1,썼으면,1,Verb
25094,4,1,바랍,1,Verb
25095,4,1,채며,1,Verb
25096,4,1,깝기,1,Noun
25097,4,1,않았으면,1,Verb
25098,4,1,많기,1,Adjective
25099,4,1,들지만,1,Verb
25100,4,1,가리키며,1,Verb
25101,4,1,김현수,1,Noun
25102,4,1,이루어졌는지,1,Verb
25103,4,1,내세울,1,Verb
25104,4,1,이하린,1,Noun
25105,4,1,나빠진,1,Verb
25106,4,1,김용일,1,Noun
25107,4,1,한마음,1,Noun
25108,4,1,시끄러워,1,Adjective
25109,4,1,윤성,1,Noun
25110,4,1,걷,1,Verb
25111,4,1,친,1,Noun
25112,4,1,해질,1,Verb
25113,4,1,났는데,1,Verb
25114,4,1,끝났으므로,1,Verb
25115,4,1,않겠,1,Verb
25116,4,1,다정하게,1,Adjective
25117,4,1,고쳐야,1,Verb
25118,4,1,머글,1,Noun
25119,4,1,차즌,1,Noun
25120,4,1,내려놓아라,1,Verb
25121,4,1,삭막,1,Noun
25122,4,1,강줄,1,Noun
25123,4,1,삭막하다,1,Adjective
25124,4,1,찾아봐야겠어,1,Verb
25125,4,1,창호지,1,Noun
25126,4,1,갱지,1,Noun
25127,4,1,찾으려면,1,Verb
25128,4,1,실리는,1,Verb
25129,4,1,바뀔,1,Verb
25130,4,1,접다,1,Verb
25131,4,1,묶,1,Verb
25132,4,1,찢,1,Verb
25133,4,1,달아나서,1,Verb
25134,4,1,달아나니,1,Verb
25135,4,1,달아나는,1,Verb
25136,4,1,잡으니,1,Verb
25137,4,1,뽑아서,1,Verb
25138,4,1,뽑으니,1,Verb
25139,4,1,뽑겠다,1,Verb
25140,4,1,뽑,1,Verb
25141,4,1,뽑다,1,Verb
25142,4,1,밝아서,1,Verb
25143,4,1,밝으니,1,Verb
25144,4,1,밝은,1,Verb
25145,4,1,공예,1,Noun
25146,4,1,잘라서,1,Verb
25147,4,1,만듭니,1,Noun
25148,4,1,해보,1,Verb
25149,4,1,생활필수품,1,Noun
25150,4,1,보급,1,Noun
25151,4,1,줄어들,1,Verb
25152,4,1,겼던,1,Verb
25153,4,1,비량,1,Noun
25154,4,1,익숙하기,1,Adjective
25155,4,1,전자책,1,Noun
25156,4,1,특유,1,Noun
25157,4,1,질감,1,Noun
25158,4,1,매체,1,Noun
25159,4,1,용도,1,Noun
25160,4,1,쓰입니다,1,Verb
25161,4,1,값싸고,1,Verb
25162,4,1,품질,1,Noun
25163,4,1,만들어지는,1,Verb
25164,4,1,그중,1,Adverb
25165,4,1,보겠습니다,1,Verb
25166,4,1,저장,1,Noun
25167,4,1,어두울,1,Noun
25168,4,1,축광,1,Noun
25169,4,1,되거나,1,Verb
25170,4,1,복사,1,Noun
25171,4,1,없어져서,1,Verb
25172,4,1,문서,1,Noun
25173,4,1,공상,1,Noun
25174,4,1,들이지요,1,Verb
25175,4,1,첨단,1,Noun
25176,4,1,변하는,1,Adjective
25177,4,1,감응,1,Noun
25178,4,1,과일,1,Noun
25179,4,1,신선도,1,Noun
25180,4,1,유지,1,Noun
25181,4,1,않도,1,Verb
25182,4,1,영수증,1,Noun
25183,4,1,적히도록,1,Verb
25184,4,1,특수,1,Noun
25185,4,1,놀라운,1,Adjective
25186,4,1,보내면,1,Verb
25187,4,1,상용,1,Noun
25188,4,1,장만,1,Noun
25189,4,1,즉석,1,Noun
25190,4,1,보낸다고,1,Verb
25191,4,1,수산나,1,Noun
25192,4,1,이해정,1,Noun
25193,4,1,싶었는데,1,Verb
25194,4,1,깨웠다,1,Verb
25195,4,1,이불,1,Noun
25196,4,1,썼지만,1,Verb
25197,4,1,빼앗기고,1,Verb
25198,4,1,계시는,1,Adjective
25199,4,1,두리번거리고,1,Verb
25200,4,1,봬,1,Noun
25201,4,1,문학소녀,1,Noun
25202,4,1,읽었는데,1,Verb
25203,4,1,보이는구나,1,Verb
25204,4,1,낡은,1,Adjective
25205,4,1,내미셨다,1,Verb
25206,4,1,읽으셨다고,1,Verb
25207,4,1,기울이셨다,1,Verb
25208,4,1,올게요,1,Verb
25209,4,1,생각났다,1,Verb
25210,4,1,계실,1,Adjective
25211,4,1,자마자,1,Noun
25212,4,1,달려갔다,1,Verb
25213,4,1,기다렸다며,1,Verb
25214,4,1,사탕,1,Noun
25215,4,1,드시지,1,Verb
25216,4,1,사양,1,Noun
25217,4,1,두셨다며,1,Verb
25218,4,1,가져간,1,Verb
25219,4,1,드렸다,1,Verb
25220,4,1,린아,1,Noun
25221,4,1,힘들어도,1,Adjective
25222,4,1,기다리,1,Verb
25223,4,1,반가워하는,1,Adjective
25224,4,1,기다려진다,1,Verb
25225,4,1,뛰다,1,Verb
25226,4,1,높다,1,Adjective
25227,4,1,헤엄,1,Noun
25228,4,1,낮다,1,Adjective
25229,4,1,쓰임과,1,Verb
25230,4,1,중세,1,Noun
25231,4,1,빛나는,1,Verb
25232,4,1,바이킹,1,Noun
25233,4,1,우주선,1,Noun
25234,4,1,삭막하지만,1,Adjective
25235,4,1,글로벌,1,Noun
25236,4,1,베이어,1,Noun
25237,4,1,궤도,1,Noun
25238,4,1,진입,1,Noun
25239,4,1,상세,1,Noun
25240,4,1,화산,1,Noun
25241,4,1,지형,1,Noun
25242,4,1,패스파인더,1,Noun
25243,4,1,침식,1,Noun
25244,4,1,퇴적,1,Noun
25245,4,1,작용,1,Noun
25246,4,1,있는지는,1,Adjective
25247,4,1,화성인,1,Noun
25248,4,1,외계인,1,Noun
25249,4,1,아니더라도,1,Adjective
25250,4,1,로봇,1,Noun
25251,4,1,스피릿,1,Noun
25252,4,1,오퍼,1,Verb
25253,4,1,튜,1,Noun
25254,4,1,반대편,1,Noun
25255,4,1,만들어진,1,Verb
25256,4,1,증발,1,Noun
25257,4,1,되었다는,1,Verb
25258,4,1,부근,1,Noun
25259,4,1,단계,1,Noun
25260,4,1,예정,1,Noun
25261,4,1,오래전,1,Adverb
25262,4,1,스마트폰,1,Noun
25263,4,1,최재천,1,Noun
25264,4,1,순영,1,Noun
25265,4,1,뛰어나고,1,Adjective
25266,4,1,특별하다고,1,Adjective
25267,4,1,하찮,1,Adjective
25268,4,1,있고요,1,Adjective
25269,4,1,간만,1,Noun
25270,4,1,아니랍니다,1,Adjective
25271,4,1,그런지,1,Adjective
25272,4,1,전이,1,Noun
25273,4,1,생겨나,1,Verb
25274,4,1,비하,1,Verb
25275,4,1,지구촌,1,Noun
25276,4,1,살아왔어요,1,Verb
25277,4,1,자연계,1,Noun
25278,4,1,공경,1,Noun
25279,4,1,당하,1,Noun
25280,4,1,험한,1,Adjective
25281,4,1,맞았을,1,Verb
25282,4,1,비슷할,1,Adjective
25283,4,1,양하게,1,Adjective
25284,4,1,뻗으며,1,Verb
25285,4,1,진화,1,Noun
25286,4,1,우연히,1,Adverb
25287,4,1,지능,1,Noun
25288,4,1,높고,1,Adjective
25289,4,1,밝혀졌어요,1,Verb
25290,4,1,용한다는,1,Adjective
25291,4,1,름답,1,Noun
25292,4,1,아픔,1,Noun
25293,4,1,쳐주고,1,Verb
25294,4,1,이기심,1,Noun
25295,4,1,넘어서,1,Verb
25296,4,1,돌볼,1,Verb
25297,4,1,결코,1,Noun
25298,4,1,몰라라,1,Verb
25299,4,1,둘러싸고,1,Verb
25300,4,1,올리듯,1,Verb
25301,4,1,떠받치,1,Verb
25302,4,1,보살핍니다,1,Verb
25303,4,1,내밀어,1,Verb
25304,4,1,허파,1,Noun
25305,4,1,쉬어야,1,Verb
25306,4,1,있으,1,Adjective
25307,4,1,차릴,1,Verb
25308,4,1,도와준답,1,Verb
25309,4,1,뜯는,1,Verb
25310,4,1,고래잡이배,1,Noun
25311,4,1,용감하게,1,Adjective
25312,4,1,뛰어들어,1,Verb
25313,4,1,무언가,1,Noun
25314,4,1,괴로워하는,1,Adjective
25315,4,1,들어도,1,Verb
25316,4,1,훈훈해지지요,1,Adjective
25317,4,1,주려,1,Verb
25318,4,1,잠겨,1,Verb
25319,4,1,서럽게,1,Verb
25320,4,1,웁니,1,Noun
25321,4,1,크면,1,Verb
25322,4,1,괴,1,Noun
25323,4,1,로워,1,Noun
25324,4,1,슬퍼하다,1,Adjective
25325,4,1,거둔,1,Verb
25326,4,1,팬지,1,Noun
25327,4,1,들려주었어요,1,Verb
25328,4,1,지키다,1,Verb
25329,4,1,거두었을까요,1,Verb
25330,4,1,늘어진,1,Verb
25331,4,1,시체,1,Noun
25332,4,1,차마,1,Noun
25333,4,1,보았답니다,1,Verb
25334,4,1,닮았다면,1,Verb
25335,4,1,특이합니다,1,Adjective
25336,4,1,코끼,1,Noun
25337,4,1,코로,1,Noun
25338,4,1,맡,1,Verb
25339,4,1,굴려,1,Adjective
25340,4,1,랫,1,Noun
25341,4,1,신선한,1,Adjective
25342,4,1,찾아다니는데,1,Verb
25343,4,1,머리뼈,1,Noun
25344,4,1,보내곤,1,Verb
25345,4,1,그리워하는지,1,Adjective
25346,4,1,들여다보면,1,Verb
25347,4,1,볼수록,1,Verb
25348,4,1,대단함은,1,Adjective
25349,4,1,숱,1,Noun
25350,4,1,멸종,1,Noun
25351,4,1,넘기고,1,Verb
25352,4,1,살아남아,1,Verb
25353,4,1,이루었어요,1,Verb
25354,4,1,이끼,1,Noun
25355,4,1,온갖,1,Noun
25356,4,1,원숭이,1,Noun
25357,4,1,들에,1,Verb
25358,4,1,귀하지,1,Adjective
25359,4,1,걷고,1,Verb
25360,4,1,하찮다,1,Adjective
25361,4,1,중요하지,1,Adjective
25362,4,1,대단하지,1,Adjective
25363,4,1,그다지,1,Noun
25364,4,1,훌륭하지,1,Adjective
25365,4,1,대수롭,1,Adjective
25366,4,1,정확히,1,Adjective
25367,4,1,돕나요,1,Verb
25368,4,1,만들지,1,Verb
25369,4,1,뜯은,1,Verb
25370,4,1,접는,1,Verb
25371,4,1,양옆,1,Noun
25372,4,1,칠해,1,Adjective
25373,4,1,잘린,1,Verb
25374,4,1,오른,1,Noun
25375,4,1,실험,1,Noun
25376,4,1,보고서,1,Noun
25377,4,1,유경,1,Noun
25378,4,1,송진,1,Noun
25379,4,1,시민,1,Noun
25380,4,1,철인,1,Noun
25381,4,1,뱅,1,Noun
25382,4,1,법정,1,Noun
25383,4,1,흥이,1,Noun
25384,4,1,뱅크,1,Noun
25385,4,1,비롯,1,Noun
25386,4,1,시행,1,Noun
25387,4,1,은행,1,Noun
25388,4,1,유래,1,Noun
25389,4,1,기원,1,Noun
25390,4,1,빠질,1,Verb
25391,4,1,일손,1,Noun
25392,4,1,모자랐,1,Verb
25393,4,1,식민지,1,Noun
25394,4,1,유색,1,Noun
25395,4,1,데려오기,1,Verb
25396,4,1,하였어요,1,Verb
25397,4,1,파키스탄,1,Noun
25398,4,1,건너왔는데,1,Verb
25399,4,1,자메이카,1,Noun
25400,4,1,이주하,1,Noun
25401,4,1,벌기,1,Verb
25402,4,1,떠나온,1,Verb
25403,4,1,변두리,1,Noun
25404,4,1,코리아타운,1,Noun
25405,4,1,차이나타운,1,Noun
25406,4,1,정착,1,Noun
25407,4,1,냉대,1,Noun
25408,4,1,보냈어요,1,Verb
25409,4,1,외롭게,1,Adjective
25410,4,1,컸지요,1,Verb
25411,4,1,명성,1,Noun
25412,4,1,떨치,1,Verb
25413,4,1,이렇듯,1,Adjective
25414,4,1,고단,1,Noun
25415,4,1,나누는,1,Verb
25416,4,1,어째서,1,Noun
25417,4,1,생겨나게,1,Verb
25418,4,1,어디가,1,Noun
25419,4,1,어딘,1,Noun
25420,4,1,이동,1,Noun
25421,4,1,따라가면,1,Verb
25422,4,1,따라가다,1,Verb
25423,4,1,경찰,1,Noun
25424,4,1,도우미,1,Noun
25425,4,1,광장,1,Noun
25426,4,1,그레이,1,Noun
25427,4,1,웨스턴,1,Noun
25428,4,1,쳅스터,1,Noun
25429,4,1,웨스트,1,Noun
25430,4,1,그로브,1,Noun
25431,4,1,거쳐,1,Verb
25432,4,1,래드브,1,Noun
25433,4,1,로크,1,Noun
25434,4,1,그로,1,Noun
25435,4,1,브까,1,Noun
25436,4,1,이어져요,1,Verb
25437,4,1,붐비기,1,Verb
25438,4,1,잡아야,1,Verb
25439,4,1,밤늦도록,1,Adjective
25440,4,1,들어야,1,Verb
25441,4,1,없겠죠,1,Adjective
25442,4,1,빼놓을,1,Verb
25443,4,1,열리지만,1,Verb
25444,4,1,요리,1,Noun
25445,4,1,주해,1,Noun
25446,4,1,과테말라,1,Noun
25447,4,1,니카라과,1,Noun
25448,4,1,베네수엘라,1,Noun
25449,4,1,콜롬비아,1,Noun
25450,4,1,쿠바,1,Noun
25451,4,1,멕시코만,1,Noun
25452,4,1,도미니카,1,Noun
25453,4,1,공화국,1,Noun
25454,4,1,레게,1,Noun
25455,4,1,흥겹게,1,Adjective
25456,4,1,되어요,1,Verb
25457,4,1,빠져서,1,Verb
25458,4,1,추느라,1,Verb
25459,4,1,타도,1,Noun
25460,4,1,색다른,1,Adjective
25461,4,1,가가,1,Noun
25462,4,1,화려한,1,Adjective
25463,4,1,분장,1,Noun
25464,4,1,단체,1,Noun
25465,4,1,퍼레,1,Noun
25466,4,1,이드를,1,Adverb
25467,4,1,고장,1,Noun
25468,4,1,애정도,1,Noun
25469,4,1,일석이조,1,Noun
25470,4,1,엄청나요,1,Adjective
25471,4,1,퍼,1,PreEomi
25472,4,1,레이,1,Noun
25473,4,1,모여드는,1,Verb
25474,4,1,관광객,1,Noun
25475,4,1,시내,1,Noun
25476,4,1,치면,1,Noun
25477,4,1,목동,1,Noun
25478,4,1,가히,1,Adverb
25479,4,1,인종,1,Noun
25480,4,1,성별,1,Noun
25481,4,1,모여요,1,Verb
25482,4,1,내내,1,Noun
25483,4,1,쾅쾅,1,Adverb
25484,4,1,대서,1,Noun
25485,4,1,덜덜,1,Noun
25486,4,1,흔들릴,1,Verb
25487,4,1,다녀야,1,Verb
25488,4,1,용품,1,Noun
25489,4,1,언짢,1,Adjective
25490,4,1,무섭기,1,Adjective
25491,4,1,하죠,1,Verb
25492,4,1,모이니,1,Verb
25493,4,1,이규희,1,Noun
25494,4,1,신민재,1,Noun
25495,4,1,어떡해요,1,Adjective
25496,4,1,썩었나,1,Verb
25497,4,1,생겨졌어요,1,Verb
25498,4,1,호호,1,Noun
25499,4,1,썩은,1,Verb
25500,4,1,찧은,1,Verb
25501,4,1,지어서,1,Verb
25502,4,1,띄워,1,Verb
25503,4,1,고추장,1,Noun
25504,4,1,담그,1,Verb
25505,4,1,하얗고,1,Adjective
25506,4,1,덮었어요,1,Verb
25507,4,1,예쁘게도,1,Adjective
25508,4,1,피었구나,1,Verb
25509,4,1,놓았,1,Verb
25510,4,1,풀리자,1,Verb
25511,4,1,쐬어,1,Verb
25512,4,1,노르스름,1,Noun
25513,4,1,스름,1,Noun
25514,4,1,해졌어요,1,Verb
25515,4,1,거죽,1,Noun
25516,4,1,딱딱하고,1,Adjective
25517,4,1,말랑말랑해요,1,Adjective
25518,4,1,떴구나,1,Verb
25519,4,1,담가야겠다,1,Verb
25520,4,1,담가야,1,Verb
25521,4,1,가짐,1,Noun
25522,4,1,복실,1,Noun
25523,4,1,나무라지,1,Verb
25524,4,1,일렀어요,1,Verb
25525,4,1,솔로,1,Noun
25526,4,1,박박,1,Adverb
25527,4,1,말려,1,Verb
25528,4,1,놓았고요,1,Verb
25529,4,1,엎어,1,Noun
25530,4,1,실금,1,Noun
25531,4,1,알아보려는,1,Verb
25532,4,1,아내,1,Noun
25533,4,1,피우고,1,Verb
25534,4,1,꿀,1,Noun
25535,4,1,부어,1,Noun
25536,4,1,되거든,1,Verb
25537,4,1,담글,1,Verb
25538,4,1,볶은,1,Verb
25539,4,1,소반,1,Noun
25540,4,1,올려놓고,1,Verb
25541,4,1,빌었어요,1,Verb
25542,4,1,천지신명,1,Noun
25543,4,1,부디,1,Noun
25544,4,1,피소,1,Noun
25545,4,1,차곡차곡,1,Noun
25546,4,1,부었어요,1,Adjective
25547,4,1,벌겋게,1,Adjective
25548,4,1,달군,1,Verb
25549,4,1,달콤한,1,Adjective
25550,4,1,카,1,Noun
25551,4,1,없애,1,Verb
25552,4,1,본도,1,Noun
25553,4,1,두었,1,Verb
25554,4,1,막고,1,Verb
25555,4,1,버리라고요,1,Verb
25556,4,1,없겠다,1,Adjective
25557,4,1,따뜻해졌어요,1,Adjective
25558,4,1,쬐어,1,Verb
25559,4,1,줘야,1,Verb
25560,4,1,맛있게,1,Adjective
25561,4,1,익는단다,1,Verb
25562,4,1,열었다가,1,Verb
25563,4,1,닫았어요,1,Verb
25564,4,1,주었지요,1,Verb
25565,4,1,매화,1,Noun
25566,4,1,흐뭇한,1,Adjective
25567,4,1,갖다,1,Verb
25568,4,1,대면,1,Noun
25569,4,1,뽀글뽀글,1,Adverb
25570,4,1,터지는,1,Verb
25571,4,1,달도,1,Noun
25572,4,1,뜨자꾸나,1,Verb
25573,4,1,걸렀어,1,Noun
25574,4,1,줄줄,1,Noun
25575,4,1,짭짤하고,1,Adjective
25576,4,1,큰한,1,Verb
25577,4,1,걸러,1,Verb
25578,4,1,가마솥,1,Noun
25579,4,1,붓고는,1,Verb
25580,4,1,뭉근,1,Noun
25581,4,1,오래오래,1,Noun
25582,4,1,달였어요,1,Verb
25583,4,1,올라오는,1,Verb
25584,4,1,거품,1,Noun
25585,4,1,걷어,1,Verb
25586,4,1,고요,1,Noun
25587,4,1,치대서,1,Verb
25588,4,1,항,1,Noun
25589,4,1,눌러,1,Verb
25590,4,1,술술,1,Noun
25591,4,1,뿌리고요,1,Verb
25592,4,1,고약하다,1,Adjective
25593,4,1,농장,1,Noun
25594,4,1,입구,1,Noun
25595,4,1,들어서자,1,Verb
25596,4,1,되듯이,1,Verb
25597,4,1,지워요,1,Verb
25598,4,1,폐수,1,Noun
25599,4,1,흡수,1,Noun
25600,4,1,시키,1,Verb
25601,4,1,싶을까요,1,Verb
25602,4,1,실망한,1,Adjective
25603,4,1,심었,1,Verb
25604,4,1,가꿀,1,Verb
25605,4,1,심었습니다,1,Verb
25606,4,1,합시,1,Verb
25607,4,1,읽습니다,1,Verb
25608,4,1,푸르다,1,Adjective
25609,4,1,쳐다봅니다,1,Verb
25610,4,1,들어가야,1,Verb
25611,4,1,돕기,1,Noun
25612,4,1,나아지는지를,1,Verb
25613,4,1,붙입니다,1,Verb
25614,4,1,중요합니다,1,Adjective
25615,4,1,서든,1,Noun
25616,4,1,더러운,1,Adjective
25617,4,1,마셔,1,Verb
25618,4,1,위험할,1,Adjective
25619,4,1,마시지,1,Verb
25620,4,1,과속,1,Noun
25621,4,1,놀리기,1,Verb
25622,4,1,붙일지,1,Verb
25623,4,1,드러났는지,1,Verb
25624,4,1,뚜렷하게,1,Adjective
25625,4,1,보내거나,1,Verb
25626,4,1,다니면,1,Verb
25627,4,1,뿌듯할,1,Adjective
25628,4,1,많을,1,Adjective
25629,4,1,고치려고,1,Verb
25630,4,1,지나지,1,Verb
25631,4,1,멈추려,1,Verb
25632,4,1,미끄러져,1,Verb
25633,4,1,갔다고,1,Verb
25634,4,1,늘었다고,1,Verb
25635,4,1,늘어나는,1,Verb
25636,4,1,추세,1,Noun
25637,4,1,타나,1,Noun
25638,4,1,비킬,1,Verb
25639,4,1,일어난다,1,Noun
25640,4,1,튀어,1,Noun
25641,4,1,줄여,1,Verb
25642,4,1,화살표,1,Noun
25643,4,1,마우스,1,Noun
25644,4,1,누르라는,1,Verb
25645,4,1,남기,1,Verb
25646,4,1,어렵습니다,1,Adjective
25647,4,1,지식인,1,Noun
25648,4,1,만들어졌을까요,1,Verb
25649,4,1,울주,1,Noun
25650,4,1,곡리,1,Noun
25651,4,1,구대,1,Noun
25652,4,1,스페인,1,Noun
25653,4,1,미라,1,Noun
25654,4,1,벽화,1,Noun
25655,4,1,아르,1,Noun
25656,4,1,헨티,1,Noun
25657,4,1,리오,1,Noun
25658,4,1,나타낸,1,Verb
25659,4,1,벽면,1,Noun
25660,4,1,칠하기,1,Adjective
25661,4,1,기기,1,Noun
25662,4,1,쪼기,1,Noun
25663,4,1,나타내는지,1,Verb
25664,4,1,알아맞히지,1,Verb
25665,4,1,이집트,1,Noun
25666,4,1,수메르,1,Noun
25667,4,1,없다면,1,Adjective
25668,4,1,불편할,1,Adjective
25669,4,1,튼튼해야만,1,Adjective
25670,4,1,평안하다고,1,Adjective
25671,4,1,태평한,1,Adjective
25672,4,1,꿈꾸던,1,Verb
25673,4,1,넘어가겠어,1,Verb
25674,4,1,쓰여,1,Verb
